idx,scm_COR_R,scm_IDM_R,scm_ENT_R,scm_CSD_R,scm_CSR_R,scm_DKL_R,scm_MDR_R,scm_CAD_R,Freq_Rated,Freq_Gen,CC_bus,Power,I_R_rms,I_S_rms,I_T_rms,Load,Class
241.0,0.43835178899275706,0.685081661734079,2.6477793708156003,0.37053339400438,0.34036895064252004,0.0,1.0,1.0,60.0,59.47,264.0,0.17,1.5445156981695902,1.54150090867587,1.5611886353885902,0.0,1.0
27.0,0.480740972524794,0.7377351530800441,2.40819507877528,0.260955966269014,0.8411440057078851,0.0,1.0,1.0,47.5,46.24,375.0,0.6,3.0787309997486503,3.06153415123757,3.12001882730088,0.0,5.0
1.0,0.475771026144304,0.720855800005766,2.5340495665255096,0.281839382983024,0.7757420304699449,0.0,1.0,1.0,45.0,43.72,349.0,0.44,2.70485622519889,2.450183713787009,2.64445430421516,0.0,4.0
109.0,0.449862278335688,0.755264191414157,2.23157920730706,0.248766148298036,0.901237423006292,0.0,1.0,1.0,52.5,51.69,263.0,0.19,1.69266648745961,1.49522726120664,1.5830160558233797,0.0,4.0
151.0,0.426265973212548,0.730257488790548,2.32716155520295,0.28721059418577,0.8873980469163001,0.0,1.0,1.0,57.5,56.65,353.0,0.41,2.5082319334669103,2.48978794112813,2.5661990273821096,0.0,2.0
40.0,0.466515227133186,0.753102783467888,2.32441208232966,0.23800249027288695,0.8828040672496029,0.0,1.0,1.0,47.5,46.58,343.0,0.42,2.39908596154588,2.3960523075420097,2.46557675027176,0.0,2.0
100.0,0.47114145594493,0.720357297219421,2.52619300554029,0.28681493408309994,0.8029583226546021,0.0,1.0,1.0,52.5,51.35,375.0,0.56,3.0137137616054703,3.021507751647,3.09474735319248,0.0,1.0
110.0,0.425401937790661,0.7294797350529599,2.31619538568612,0.275359308540203,0.8842461920322471,0.0,1.0,1.0,52.5,51.71,258.0,0.19,1.6449713359689502,1.4546550924421298,1.53770073762372,0.0,4.0
47.0,0.490092926513725,0.744058691349574,2.4402809722287,0.254300742785858,0.844883579228578,0.0,1.0,1.0,47.5,46.61,348.0,0.43,2.45340038559853,2.46186057820874,2.53172925384786,0.0,1.0
115.0,0.43375220694732,0.7086971311940129,2.50349419036793,0.309506710594178,0.8358413603006971,0.0,1.0,1.0,55.0,53.84,348.0,0.41,2.65401495567477,2.38559554716441,2.5939295465417205,0.0,4.0
144.0,0.428640492639374,0.726596332141715,2.3225328536777203,0.291894842526836,0.8642623835650239,0.0,1.0,1.0,57.5,56.51,346.0,0.38,2.5047902979102403,2.3701854821170296,2.5061811281849704,0.0,3.0
124.0,0.466894334115293,0.7400609810248371,2.3751036592871,0.26050800522927897,0.844155382450353,0.0,1.0,1.0,52.5,51.83,314.0,0.29,1.9731589786249295,1.9713078299265805,2.0127758087909497,0.0,1.0
120.0,0.429004730367344,0.718504361321473,2.40601380161614,0.296746311033175,0.855322186730458,0.0,1.0,1.0,55.0,54.51,350.0,0.41,2.56792171619652,2.43591551176116,2.58124304446871,0.0,3.0
27.0,0.477864138877286,0.758771397353405,2.24960621436219,0.22667960625506894,0.918546630937094,0.0,1.0,1.0,45.0,44.31,278.0,0.23,1.7156234238368002,1.61892934107203,1.68915915568708,0.0,3.0
56.0,0.44015577753853297,0.766142625111091,2.11185262495015,0.230470745424982,0.919559737022376,0.0,1.0,1.0,52.5,51.67,233.0,0.18,1.75570688242605,1.42320933953317,1.26191512524726,0.0,7.0
140.0,0.468984912188415,0.727040074448903,2.45090493907771,0.28744848742351503,0.830268993042894,0.0,1.0,1.0,55.0,54.03,363.0,0.46,2.7143020820942905,2.71270468618967,2.7952483169140696,0.0,1.0
117.0,0.438087196058655,0.709914668256875,2.50276762711923,0.308832194415655,0.8231396934195909,0.0,1.0,1.0,55.0,53.88,343.0,0.41,2.55742032642018,2.30128636239728,2.4984825740802403,0.0,4.0
89.0,0.417351179558078,0.7209181613703209,2.37123731816263,0.29801577098113896,0.8808679762050791,0.0,1.0,1.0,57.5,56.48,314.0,0.37,2.6879514874593,2.07556608424501,1.93618053737522,0.0,7.0
99.0,0.454401584113136,0.764701384109506,2.1843514533668302,0.23473309907330106,0.9186321886272008,0.0,1.0,1.0,52.5,51.82,306.0,0.29,1.89624252245458,1.87913628912022,1.92107050202065,0.0,2.0
131.0,0.4269974222822701,0.7347430603517952,2.32664421961067,0.27911857603788104,0.887415203500356,0.0,1.0,1.0,55.0,53.89,353.0,0.47,2.93470047490095,2.59753778272414,2.6301719492844904,0.0,6.0
83.0,0.475429058987937,0.7320965781805929,2.46609937827967,0.268262925002493,0.831599385425962,0.0,1.0,1.0,50.0,49.19,338.0,0.38,2.2946365974470098,2.2901131601557903,2.3627991375734303,0.0,1.0
24.0,0.4762829105253711,0.7593706336188559,2.2647630964605296,0.233433222883694,0.900862378235806,0.0,1.0,1.0,45.0,44.18,269.0,0.21,1.73282490377337,1.55821459370857,1.6427711892890702,0.0,4.0
42.0,0.47325877052721,0.761382670930409,2.2819034819588904,0.22914495143349106,0.891867912685247,0.0,1.0,1.0,47.5,46.69,329.0,0.37,2.20518307440904,2.18371103034496,2.24376057696498,0.0,5.0
184.0,0.39749096062573297,0.722230247002745,2.24702175269226,0.302476001713273,0.8844087915760299,0.0,1.0,1.0,60.0,58.92,357.0,0.47,3.01504677295893,2.68338669064888,2.7010084411568203,0.0,6.0
90.0,0.460652962652853,0.7331808317203349,2.44528317554585,0.2759353795461,0.8321042292220769,0.0,1.0,1.0,52.5,51.31,351.0,0.42,2.69881455725206,2.4285869443575496,2.63923825179392,0.0,4.0
37.0,0.4743318998463161,0.757415093767989,2.27888072396942,0.24233296519067105,0.871401718732739,0.0,1.0,1.0,47.5,46.54,350.0,0.46,2.53854015545828,2.5214948353676703,2.59022977222373,0.0,5.0
189.0,0.3840380318421289,0.7295542423579201,2.22005016809158,0.293424265156974,0.921553618226058,0.0,1.0,1.0,60.0,59.02,347.0,0.41,2.80864936335634,2.47834415803828,2.49007687970087,0.0,6.0
113.0,0.471005166738395,0.737746038303775,2.4632309834048702,0.26547897023063,0.8398552975822379,0.0,1.0,1.0,52.5,51.61,352.0,0.43,2.51618335448727,2.5096232683293302,2.5905696516094,0.0,1.0
24.0,0.46961214572107,0.770238003543095,2.15855101319485,0.21240234829661805,0.9284398804936392,0.0,1.0,1.0,45.0,44.44,242.0,0.17,1.3849526847318798,1.38487683917057,1.3914877693711,0.0,5.0
49.0,0.481091661494469,0.767931193365075,2.2427242901592703,0.225491434570146,0.904341639999888,0.0,1.0,1.0,47.5,46.62,318.0,0.32,2.12154873290373,2.0097251160816003,2.11020979356157,0.0,3.0
64.0,0.465751868402793,0.72816240934378,2.47758709627934,0.282671474181663,0.80587626769409,0.0,1.0,1.0,50.0,48.77,351.0,0.45,2.6936288387861,2.4361048648658903,2.63579093870985,0.0,4.0
129.0,0.425978882737836,0.7548423134407221,2.12359066455383,0.246368347622581,0.938329487034961,0.0,1.0,1.0,55.0,54.44,258.0,0.19,1.49348898357728,1.48662123500668,1.49741777537074,0.0,5.0
105.0,0.469182222810678,0.719196801012629,2.51929694817036,0.291670523068478,0.8186117493397119,0.0,1.0,1.0,52.5,51.45,368.0,0.52,2.8397290576605694,2.84470935924743,2.92095377584068,0.0,1.0
30.0,0.4359301816512371,0.726089860881182,2.39987836223789,0.276417304386364,0.8273695327050758,0.0,1.0,1.0,50.0,49.07,273.0,0.27,2.18050260578488,1.72562908773668,1.5904551487027698,0.0,7.0
98.0,0.44211791763133296,0.7326007326007329,2.33490822575413,0.271327486640149,0.888595043621577,0.0,1.0,1.0,52.5,51.8,313.0,0.3,1.97145194773825,1.95497838738365,1.99987144772399,0.0,2.0
79.0,0.454975804097281,0.7485590238790331,2.29613380033376,0.253025020176724,0.889462189911024,0.0,1.0,1.0,50.0,49.04,331.0,0.38,2.50664559273936,2.22067264119651,2.24739162073796,0.0,6.0
97.0,0.456404706547904,0.749366785066619,2.25158467120087,0.249192887776487,0.899350473326361,0.0,1.0,1.0,52.5,51.77,317.0,0.31,2.04751575216065,2.02178558786917,2.06788318837201,0.0,5.0
138.0,0.478279842437244,0.7188969245589559,2.52722420553531,0.293961931280226,0.781311500702918,0.0,1.0,1.0,55.0,53.99,366.0,0.49,2.7963668429964703,2.7956584731627703,2.87977997523196,0.0,1.0
85.0,0.451067011471225,0.732407570164645,2.38420630375032,0.27503538083053697,0.8589341276298229,0.0,1.0,1.0,52.5,51.52,356.0,0.46,2.61424063489771,2.59753603192196,2.6824491144731497,0.0,2.0
72.0,0.453666998171036,0.7358784917434441,2.34867179183551,0.262430220611161,0.8809547386998309,0.0,1.0,1.0,50.0,49.26,318.0,0.32,2.03260689059208,2.01986962837642,2.06904369875084,0.0,2.0
177.0,0.3946029388910721,0.723547117388284,2.2545625574569303,0.305479715139294,0.86459309176221,0.0,1.0,1.0,60.0,59.02,364.0,0.47,2.7836456914321803,2.76326418989873,2.8606374399751497,0.0,2.0
168.0,0.357654170933266,0.716794495018278,2.2446483386955203,0.312400723894926,0.921269419146148,0.0,1.0,1.0,60.0,59.0,329.0,0.31,2.35910380265735,2.0940138842860203,2.2648015571649704,0.0,4.0
65.0,0.42549779983695096,0.7166301185306221,2.43482069773439,0.2998778026375281,0.8771194091468281,0.0,1.0,1.0,55.0,53.94,316.0,0.39,2.7241277666699,2.10205814417435,1.99601958234128,0.0,7.0
71.0,0.459204899127353,0.745879018423212,2.2946971489244,0.249607809802401,0.9215557324531092,0.0,1.0,1.0,50.0,49.23,324.0,0.34,2.1180228133584498,2.10124295450952,2.15950584420607,0.0,2.0
125.0,0.462777285037499,0.738519711091089,2.386120382296009,0.261321736555446,0.8631186236393531,0.0,1.0,1.0,52.5,51.85,308.0,0.28,1.91774391301246,1.91561633354893,1.95221998930748,0.0,1.0
15.0,0.471763669366026,0.7420599584446421,2.40670656534462,0.244605097599594,0.8451554340540228,0.0,1.0,1.0,45.0,44.11,338.0,0.4,2.32020364102225,2.31571059974247,2.385389975378029,0.0,2.0
152.0,0.411564248093748,0.7560864962951759,2.07040335741133,0.25096450069086,0.941590383310356,0.0,1.0,1.0,57.5,56.95,258.0,0.18,1.5049398411843602,1.49699189448582,1.50501844510247,0.0,5.0
166.0,0.42908545533299697,0.756612795835603,2.18350269749262,0.257631102559866,0.918603015601813,0.0,1.0,1.0,57.5,56.62,330.0,0.36,2.47293543025376,2.19329140561025,2.2039407239548,0.0,6.0
123.0,0.450210641737868,0.7472724555372879,2.2785257361016096,0.257561790271924,0.9010191039458678,0.0,1.0,1.0,55.0,54.26,322.0,0.32,2.09002786799472,2.05790546497219,2.1064968145389096,0.0,5.0
51.0,0.443413471127416,0.7671064743786441,2.07925473158464,0.215924295759243,0.9481890420262428,0.0,1.0,1.0,47.5,46.99,209.0,0.13,1.17012519118363,1.17269203923287,1.17533110028249,0.0,5.0
26.0,0.499949412712099,0.7709268082088292,2.23328811562365,0.22131525458430895,0.8917583056559559,0.0,1.0,1.0,45.0,44.37,287.0,0.25,1.72414665785548,1.73244484054361,1.75509638760941,0.0,1.0
114.0,0.377781267485303,0.713775874375446,2.28828012770536,0.319276624442224,0.8842863506391301,0.0,1.0,1.0,60.0,59.01,311.0,0.37,2.65405493215727,2.0656074220729,1.87952335953426,0.0,7.0
82.0,0.4625816625467461,0.7469933517591691,2.3278265952353503,0.25518852384427104,0.893535397760202,0.0,1.0,1.0,50.0,49.13,284.0,0.23,1.84419363087036,1.63889803328866,1.73778560026149,0.0,4.0
19.0,0.485860163542337,0.7721649962163921,2.2356382562441404,0.216230029228561,0.8967318229774459,0.0,1.0,1.0,45.0,44.23,316.0,0.33,2.02683292760475,2.02418950013487,2.0658546276287697,0.0,2.0
156.0,0.4223738290900321,0.722407640183203,2.33957990061734,0.29598487385843103,0.84828205646725,0.0,1.0,1.0,57.5,56.75,335.0,0.36,2.26726799325034,2.24946011526284,2.31166683734221,0.0,2.0
67.0,0.464188759133291,0.738890777165319,2.39356719303371,0.26354953645367896,0.8370537292756229,0.0,1.0,1.0,50.0,48.8,359.0,0.52,3.07617719437477,2.7030544065103297,2.77588780093796,0.0,6.0
54.0,0.450746086624454,0.761788679820217,2.19465412119225,0.237745214896679,0.917429394460562,0.0,1.0,1.0,47.5,46.67,308.0,0.31,2.17336717637957,1.93984640172997,1.94333018489701,0.0,6.0
55.0,0.442793175581818,0.773622565022977,2.0742045856724,0.232261889208555,0.929028856753784,0.0,1.0,1.0,52.5,51.65,240.0,0.2,1.81290772215241,1.46419545027,1.30880347670201,0.0,7.0
57.0,0.43520731500613896,0.767801477250042,2.09849544499435,0.227679371732898,0.930890738385768,0.0,1.0,1.0,52.5,51.69,223.0,0.17,1.6825251633977198,1.3727573369807198,1.20818615403152,0.0,7.0
96.0,0.410229681730915,0.727685523424197,2.27972025123342,0.29272546404525296,0.8888133620260921,0.0,1.0,1.0,57.5,56.62,279.0,0.28,2.18495492869158,1.7376658268736205,1.55996250352989,0.0,7.0
18.0,0.460322766993391,0.746971032463361,2.32817825037016,0.24833999401528306,0.8677422306814309,0.0,1.0,1.0,45.0,44.13,323.0,0.34,2.16889979440645,2.0608308223603,2.1775981740647,0.0,3.0
30.0,0.455212679339477,0.763556953713178,2.15759153726916,0.22015760875684695,0.932311439388525,0.0,1.0,1.0,45.0,44.37,238.0,0.17,1.5492240164201798,1.4007669277117198,1.3676622775453702,0.0,6.0
137.0,0.4323349955317801,0.7335250278739509,2.34754932448379,0.28417728039593104,0.856172866399341,0.0,1.0,1.0,57.5,56.32,368.0,0.49,2.9545373354885696,2.81154590893707,2.97798633558602,0.0,3.0
11.0,0.452759730206624,0.74207097166773,2.33239466652865,0.25177001483921496,0.8773215992924092,0.0,1.0,1.0,47.5,46.56,267.0,0.25,2.07508454788533,1.64231349688007,1.53495316089594,0.0,7.0
103.0,0.4762948604043429,0.7335357892111559,2.4907734658418,0.271374774566274,0.8206800811678628,0.0,1.0,1.0,52.5,51.41,370.0,0.53,2.9025769565354707,2.9096290121478905,2.9869113286908706,0.0,1.0
248.0,0.41147353662836106,0.712595844141037,2.4648272739051698,0.330138368422652,0.480523994852677,0.0,1.0,1.0,60.0,59.55,210.0,0.1,1.18428424879015,1.18892938036452,1.19734469212692,0.0,1.0
180.0,0.455668972663289,0.7260687732342009,2.4142430942546,0.293249802503349,0.8312754269610692,0.0,1.0,1.0,57.5,56.72,344.0,0.37,2.39753223476021,2.36858660260595,2.45983888547701,0.0,1.0
157.0,0.402265281467066,0.7338156948500821,2.19798573946336,0.2773061332898811,0.899301567063631,0.0,1.0,1.0,57.5,56.74,254.0,0.17,1.6143764494459598,1.42245963352702,1.49749659540182,0.0,4.0
105.0,0.43226056943090296,0.7172263422891,2.42469153190379,0.29027395012041995,0.851489011707322,0.0,1.0,1.0,52.5,51.49,340.0,0.41,2.65098060695209,2.3484149963815897,2.37320002246627,0.0,6.0
5.0,0.480062709751286,0.7509198768491401,2.37997788271866,0.24051650163609806,0.8519670546488219,0.0,1.0,1.0,45.0,43.81,369.0,0.56,2.8808717043584706,2.89043148056985,2.9467914147733,0.0,2.0
229.0,0.424747646575404,0.67009756620564,2.7168548670782,0.389528532378669,0.317377398597436,0.0,1.0,1.0,60.0,59.35,316.0,0.27,2.00522601457472,1.98066106459878,2.0401786713255303,0.0,1.0
169.0,0.413879250731481,0.728852349091121,2.28008014882672,0.29080095558868,0.8994159188464449,0.0,1.0,1.0,57.5,56.68,321.0,0.33,2.32354646542332,2.06132630801295,2.05792934607389,0.0,6.0
10.0,0.490157262173915,0.7321072976455429,2.48499027621287,0.262191952952867,0.811518903222855,0.0,1.0,1.0,45.0,44.05,352.0,0.46,2.5459245390427,2.5531287384177204,2.63001237447249,0.0,1.0
132.0,0.441685914831709,0.7357702042498091,2.339557482736549,0.28146566758582,0.849818155203404,0.0,1.0,1.0,57.5,56.32,376.0,0.56,3.0685340051696497,3.0333514493563905,3.11991715294486,0.0,5.0
61.0,0.465899840691711,0.7393278031613649,2.36825294582821,0.26221266559256,0.84705023010198,0.0,1.0,1.0,50.0,49.05,352.0,0.45,2.56556195408105,2.53895762933981,2.61230975718558,0.0,5.0
218.0,0.4426813075463221,0.6592653147332621,2.82954981148128,0.403679247966904,0.252299739975749,0.0,1.0,1.0,60.0,59.23,340.0,0.35,2.33267508789528,2.30261665890683,2.37995641209887,0.0,1.0
145.0,0.420715654851441,0.7346135198272191,2.29607592743826,0.28020979511500205,0.8904894874413259,0.0,1.0,1.0,57.5,56.54,342.0,0.38,2.43953012881849,2.3077985648142403,2.4348776473094302,0.0,3.0
32.0,0.470132145932197,0.7462241060235201,2.3719828989684104,0.249675272614719,0.872378672980391,0.0,1.0,1.0,47.5,46.39,365.0,0.54,2.83353051603515,2.81327761325844,2.8803127858038504,0.0,5.0
47.0,0.469180932772927,0.7535227187099691,2.29830896125822,0.2340309410236,0.910174235259132,0.0,1.0,1.0,47.5,46.79,305.0,0.29,1.89957003210622,1.8909642107150504,1.92932080204934,0.0,2.0
51.0,0.494929184629325,0.745823389021479,2.40277871312146,0.252917644920826,0.846934300756016,0.0,1.0,1.0,47.5,46.69,335.0,0.38,2.26018006441819,2.2561795493109504,2.3230646550828,0.0,1.0
25.0,0.471099905096274,0.773466988428934,2.1221698303233,0.20945489970928896,0.946792990357793,0.0,1.0,1.0,45.0,44.41,254.0,0.19,1.4733253362047198,1.4827260508043998,1.4917178700781295,0.0,2.0
41.0,0.469287824919997,0.740521327014218,2.41321429570232,0.260871652148907,0.834344004978292,0.0,1.0,1.0,47.5,46.46,324.0,0.34,2.28612439062791,2.05270183908916,2.21267127058151,0.0,4.0
102.0,0.4540672277965421,0.75202671198881,2.27575224943048,0.254561306906394,0.8733542207486009,0.0,1.0,1.0,52.5,51.43,348.0,0.45,2.83566234632896,2.50317088184707,2.53865443482901,0.0,6.0
51.0,0.479128431450847,0.776289027930879,2.17551897024795,0.218831334372488,0.903249048053467,0.0,1.0,1.0,47.5,46.68,302.0,0.27,1.94898608544236,1.83137394186102,1.91100867380072,0.0,3.0
118.0,0.377627363254758,0.7270612185546022,2.19298705324175,0.30224836213500395,0.8756440345616451,0.0,1.0,1.0,60.0,59.09,287.0,0.29,2.30288017297694,1.82246198240256,1.63097908308599,0.0,7.0
85.0,0.451384767427089,0.726997789926718,2.42178853307916,0.278495491745212,0.853686173808105,0.0,1.0,1.0,52.5,51.42,362.0,0.5,2.76101805720645,2.72980175887586,2.80573056760693,0.0,5.0
192.0,0.440124081885704,0.75515012384462,2.19686364754335,0.24955730237892695,0.918771889968867,0.0,1.0,1.0,57.5,56.96,281.0,0.21,1.66198508301972,1.65874440121924,1.68957382472372,0.0,1.0
28.0,0.474358051369156,0.7389344565137079,2.42784582904325,0.258331117486996,0.842308765488956,0.0,1.0,1.0,47.5,46.22,374.0,0.59,3.04392522054663,3.04604649969361,3.104251663764,0.0,2.0
17.0,0.471259044825881,0.7534772977290191,2.30297392529949,0.23341509208123,0.899371011955629,0.0,1.0,1.0,45.0,44.17,329.0,0.37,2.19189877951206,2.18983617790275,2.24641244062917,0.0,2.0
129.0,0.437160930721714,0.7514164199516091,2.1874399688398896,0.259133120022237,0.9053597118885428,0.0,1.0,1.0,55.0,54.74,301.0,0.26,1.91673718170784,1.79107291482218,1.87722674842386,0.0,3.0
52.0,0.443590422813707,0.737604555445734,2.34039498250253,0.26695915231884504,0.902569614503816,0.0,1.0,1.0,52.5,51.57,280.0,0.28,2.21398645169694,1.75605448158822,1.60566681254292,0.0,7.0
162.0,0.404000378314687,0.746279795220824,2.15714586121753,0.280456200122489,0.877330270723917,0.0,1.0,1.0,60.0,59.09,360.0,0.45,2.72046937430519,2.6855269743448,2.76585978013219,0.0,5.0
96.0,0.444778309787628,0.7353265585246409,2.34024772397298,0.26592819544248497,0.891599122984746,0.0,1.0,1.0,52.5,51.75,320.0,0.32,2.07311162532734,2.04683992126958,2.0968387522729497,0.0,5.0
12.0,0.490749904470355,0.735131956186136,2.49438787549821,0.257661593598021,0.8137852331306851,0.0,1.0,1.0,45.0,44.09,347.0,0.43,2.4542762737736203,2.4604230825099904,2.54041711450652,0.0,1.0
130.0,0.435568162780329,0.7555609284332692,2.16240824619595,0.255542951113448,0.88804867764359,0.0,1.0,1.0,55.0,54.32,308.0,0.28,1.9205147088995305,1.90291775454683,1.94518640388447,0.0,2.0
116.0,0.431464274020984,0.705686421181884,2.5270561174584403,0.31268073822626696,0.8254124328327359,0.0,1.0,1.0,55.0,53.86,345.0,0.41,2.59466112993499,2.33597393809476,2.5375279730845097,0.0,4.0
140.0,0.43279101159007305,0.732600732600732,2.3197213724741497,0.29088456634890003,0.8636370727624941,0.0,1.0,1.0,57.5,56.43,372.0,0.51,2.94861145728454,2.93013046852842,3.02431697566889,0.0,2.0
228.0,0.435139664177197,0.6660805158127521,2.7606152708892,0.3929643407417261,0.330646459056755,0.0,1.0,1.0,60.0,59.34,320.0,0.28,2.0593967872223504,2.03131051775452,2.09191843356864,0.0,1.0
168.0,0.3826853229311311,0.74180674450692,2.14571407165997,0.28568475796582204,0.905178444432883,0.0,1.0,1.0,60.0,59.09,344.0,0.37,2.46660928857894,2.3463382218205697,2.47201116518278,0.0,3.0
114.0,0.4411533510712321,0.7307057155801071,2.3645410741050297,0.280394696773251,0.866580419834405,0.0,1.0,1.0,55.0,54.0,360.0,0.47,2.6989586634226,2.67716873809855,2.7674090768801003,0.0,2.0
43.0,0.46402883348491,0.7310369027428509,2.42271682018063,0.269804413921042,0.8262387319076898,0.0,1.0,1.0,47.5,46.45,343.0,0.44,2.73485947385328,2.41232749662469,2.45718025863294,0.0,6.0
103.0,0.439010988505604,0.7254156631749991,2.38402154332465,0.286583519522433,0.8554657021108091,0.0,1.0,1.0,52.5,51.57,307.0,0.27,2.07007437932708,1.84639548894878,1.98523597589534,0.0,4.0
116.0,0.43817093752743297,0.732268127297492,2.32974810679014,0.280331388985141,0.8764997039488491,0.0,1.0,1.0,55.0,54.05,353.0,0.44,2.5718463952438904,2.54310961439688,2.6253100883487703,0.0,5.0
78.0,0.457470296455552,0.739240356609548,2.36396400188306,0.26617578986059504,0.864038399679882,0.0,1.0,1.0,50.0,49.05,301.0,0.27,2.03190754527744,1.80297634783778,1.92855781698613,0.0,4.0
43.0,0.485115308578145,0.738181710809933,2.5078011253481804,0.256933779042255,0.815292667845052,0.0,1.0,1.0,47.5,46.53,356.0,0.47,2.6104108948689704,2.61942873898421,2.6875165727317203,0.0,1.0
68.0,0.4817545691137721,0.7233586991117149,2.5443995936069,0.28002442523081106,0.809920823437525,0.0,1.0,1.0,50.0,48.87,373.0,0.57,2.97340051130861,2.98515352712083,3.05080553219601,0.0,1.0
34.0,0.481153280948279,0.724102474982259,2.50163297090366,0.28342979394942897,0.789593524878979,0.0,1.0,1.0,47.5,46.3,344.0,0.41,2.61024684707736,2.34277738013391,2.5390495083631603,0.0,4.0
59.0,0.489553583705742,0.7532956685499058,2.3581575506153,0.238708121232928,0.8859486493684972,0.0,1.0,1.0,47.5,46.85,300.0,0.27,1.83188163377248,1.8364275015272096,1.86564469032524,0.0,1.0
87.0,0.453239744789241,0.7266702515732409,2.4266362519873703,0.277090129573694,0.84598806422423,0.0,1.0,1.0,52.5,51.56,351.0,0.44,2.52506373580594,2.50181612458208,2.58842682694945,0.0,2.0
18.0,0.466000805925617,0.765626435549567,2.23643727354563,0.22350722673091605,0.912789212840452,0.0,1.0,1.0,45.0,44.13,313.0,0.34,2.24889310905223,2.0100240213187,2.01526035808969,0.0,6.0
11.0,0.484627676395136,0.7677896870489241,2.2456356131780697,0.229690489493804,0.8628319441033541,0.0,1.0,1.0,45.0,44.05,346.0,0.44,2.47375835125352,2.45838440330855,2.5330810249206,0.0,5.0
58.0,0.462343424782371,0.735835172921266,2.39335871715619,0.267307268478667,0.8637565435413911,0.0,1.0,1.0,50.0,48.84,369.0,0.55,2.9046276956758303,2.90113115745008,2.9712986736788,0.0,2.0
9.0,0.5009059160817431,0.7432623270056941,2.44602120822254,0.255135325197227,0.818517932594783,0.0,1.0,1.0,45.0,44.03,354.0,0.47,2.58631305824787,2.59772130427505,2.6687518316750403,0.0,1.0
36.0,0.501043164525124,0.752909997138942,2.38712202989054,0.246860583878077,0.827727887435721,0.0,1.0,1.0,47.5,46.34,338.0,0.38,2.52843154920717,2.26614990606137,2.45337971970146,0.0,4.0
153.0,0.458649891383893,0.746079352999985,2.34225506116576,0.2602348398111789,0.861724776343032,0.0,1.0,1.0,55.0,54.31,319.0,0.3,2.0459483000624696,2.0310825238225,2.09246094772106,0.0,1.0
38.0,0.4645568659535851,0.7514615927979921,2.34932000842961,0.24152195024687495,0.874755336494482,0.0,1.0,1.0,47.5,46.57,347.0,0.43,2.47002082248639,2.45072733358932,2.52169260685854,0.0,5.0
37.0,0.4769319285581111,0.7591054701140179,2.28074214294973,0.239759857407771,0.868918073448625,0.0,1.0,1.0,47.5,46.49,354.0,0.47,2.5747624389351,2.57321098695639,2.6424301664431,0.0,2.0
220.0,0.4378373073449861,0.65952619638052,2.80083113342663,0.4032401110885321,0.247543057644535,0.0,1.0,1.0,60.0,59.25,337.0,0.33,2.2746182371221404,2.24339323069432,2.3170869507305496,0.0,1.0
176.0,0.34450722609045,0.7858175645942029,1.82346326428834,0.230085279056,0.962583497425757,0.0,1.0,1.0,60.0,59.33,282.0,0.21,1.73927509776488,1.63219424620572,1.69624834347077,0.0,3.0
85.0,0.450966720375302,0.736963122365357,2.3063857669025096,0.263285735810015,0.895130296159422,0.0,1.0,1.0,50.0,49.19,263.0,0.2,1.6774396465501002,1.49418460736526,1.5734835542994898,0.0,4.0
9.0,0.47540730933247,0.7316680568359741,2.47268505491996,0.27074069816689106,0.8102826206855122,0.0,1.0,1.0,45.0,43.88,332.0,0.37,2.40192366412619,2.18043249792474,2.3314518867740497,0.0,4.0
147.0,0.408977707716697,0.7180503496905211,2.33904518244085,0.29475325840607003,0.874101007973704,0.0,1.0,1.0,55.0,54.23,296.0,0.27,2.04443170469147,1.81707765265967,1.7980238641795598,0.0,6.0
121.0,0.447274369829043,0.731090348145225,2.4223772785596003,0.279663010069925,0.8522794053824599,0.0,1.0,1.0,55.0,53.96,331.0,0.34,2.40285771408938,2.15523072340411,2.3377543243238703,0.0,4.0
55.0,0.45905847930202,0.7441140578027808,2.3573747478176097,0.2586191183453,0.863186847399912,0.0,1.0,1.0,50.0,48.87,369.0,0.55,2.91525488013305,2.8931806397630604,2.96089043356241,0.0,5.0
147.0,0.42757774503308105,0.7326544069162572,2.28249229333375,0.282678093356819,0.8698771404612661,0.0,1.0,1.0,57.5,56.6,333.0,0.34,2.31312789542479,2.18627616559652,2.29983831087548,0.0,3.0
10.0,0.481184770168126,0.753216233316261,2.32534654613606,0.238930100146672,0.8740561977234399,0.0,1.0,1.0,45.0,44.02,350.0,0.46,2.52478846088151,2.51087169328871,2.58195072290202,0.0,5.0
111.0,0.436126244218219,0.7150620673874492,2.41766419507897,0.29849809930742605,0.8673649526733459,0.0,1.0,1.0,55.0,53.94,366.0,0.5,2.82398781250785,2.80535466619,2.89574599456893,0.0,2.0
32.0,0.454816130424274,0.760086345808884,2.21637469399045,0.240993257366178,0.8878261633160409,0.0,1.0,1.0,50.0,49.11,262.0,0.24,2.01440045008185,1.60768609244959,1.4685365197591298,0.0,7.0
64.0,0.4663656410686071,0.7303428229210791,2.45065749162202,0.27085198714200603,0.872901930497894,0.0,1.0,1.0,50.0,49.14,340.0,0.4,2.37513193103523,2.3391973231425296,2.41761515737036,0.0,5.0
20.0,0.493581229484181,0.752626667068067,2.39538626554785,0.236639175314372,0.852057181059957,0.0,1.0,1.0,45.0,44.25,320.0,0.33,2.06123932813246,2.06391630193295,2.1105928561721,0.0,1.0
