idx,Skewness_R,Kurtosis_R,Variance_R,RMS_R,Freq_Rated,Freq_Gen,CC_bus,Power,I_R_rms,I_S_rms,I_T_rms,Load,Class
16.0,0.42141459872429,8.002914632756339,16.562512764877,4.07086750038796,45.0,44.02,311.0,0.3,2.12780278950647,1.92085580880424,2.04808505594266,0.0,4.0
104.0,0.27539478524430605,9.73945566734985,10.4380888287863,3.23206149325086,57.5,56.78,236.0,0.19,1.75469941579489,1.4499844186252702,1.24863074126955,0.0,7.0
9.0,0.383880718198335,8.6511609356437,14.4052410049416,3.798851084119221,45.0,43.95,338.0,0.42,2.63805690643483,2.33073181346202,2.38525797083952,0.0,6.0
29.0,0.321652949099534,9.62166589922067,9.25137500814283,3.0440993930248905,45.0,44.28,224.0,0.14,1.38821966539197,1.25540046485438,1.31138902897324,0.0,4.0
167.0,0.54316351920333,7.985994096238492,18.5600457060494,4.31194368476167,57.5,56.46,372.0,0.5,2.94433278701713,2.92174699745381,3.03059620021778,0.0,1.0
70.0,0.247347068069985,7.737405061024411,13.84053432226,3.72034781016788,50.0,49.32,307.0,0.3,1.92872710811332,1.90713988462178,1.94060853836552,0.0,5.0
140.0,0.24078468088955304,8.801930116661481,13.5528896324636,3.68146759383234,55.0,54.09,330.0,0.37,2.48036350277735,2.2041187299420497,2.21502141164284,0.0,6.0
83.0,0.398789115567886,8.19985879740716,17.010625209777402,4.12693841760332,57.5,56.36,330.0,0.44,2.98674135719442,2.2886544916905,2.18506723332937,0.0,7.0
16.0,0.236940412930415,8.28299402311035,13.7579512778563,3.70917416874236,45.0,44.2,325.0,0.35,2.13638169358848,2.1250300570146496,2.17169157824518,0.0,5.0
76.0,0.0719241820271762,8.785713036162111,11.166733889655301,3.34164242601988,55.0,54.16,266.0,0.19,1.77928000903627,1.4394480861629702,1.27880884276441,0.0,7.0
111.0,0.128019451367388,8.90574598598477,11.446985312457302,3.38498606652796,52.5,51.73,249.0,0.17,1.5793059030282302,1.39839433076513,1.47515044377746,0.0,4.0
98.0,0.6015387103419311,8.45035266488782,14.9767889227456,3.86994697225766,52.5,51.58,333.0,0.36,2.2851946093749502,2.16118716468519,2.27426613063283,0.0,3.0
122.0,0.230564512500492,9.21768724817624,9.06829188817617,3.01162671297791,52.5,51.83,251.0,0.18,1.62225942954819,1.45829858844283,1.42723295867933,0.0,6.0
18.0,0.30459074144603404,8.504825521100269,13.052425684733,3.6128715920823,45.0,44.26,313.0,0.32,1.99989901792555,1.98547216036988,2.0228886452666,0.0,5.0
2.0,0.522075111532327,7.517899143692992,19.0506546933758,4.3659995575097685,45.0,43.87,368.0,0.55,2.88514983728402,2.89635844917431,2.96276295226107,0.0,1.0
199.0,0.21881559515200305,11.184177105598302,8.83320661350983,2.97245987824673,60.0,59.46,275.0,0.2,1.6089554587576005,1.6026705730787598,1.6232795180112,0.0,2.0
171.0,0.4277262023951189,7.88581440786154,17.935997337123602,4.23533868237588,57.5,56.54,364.0,0.45,2.7610971883721103,2.7323424062822794,2.8430094848504504,0.0,1.0
137.0,0.33820080194649704,9.543654889881632,10.33653840327,3.21644606851719,55.0,54.28,237.0,0.14,1.48570872027854,1.32349073198842,1.39025641260695,0.0,4.0
153.0,0.289772589317091,9.325802262024721,12.6044045860008,3.55227064336689,57.5,56.66,284.0,0.25,1.85997153125316,1.63143883911108,1.73644655482386,0.0,4.0
126.0,0.25148125236292,10.9607726815948,7.88178899588315,2.80753757635706,60.0,59.25,221.0,0.17,1.64990062070389,1.3639040941198302,1.1694566402393,0.0,7.0
76.0,0.0154709875596556,8.698840747414879,11.1228479144237,3.33609989844032,50.0,49.38,282.0,0.24,1.67837514651506,1.6776056007644702,1.70063985432902,0.0,2.0
94.0,-0.182673125157108,8.9948555147802,8.572656491204903,2.9290235664469906,50.0,49.34,241.0,0.18,1.5538594921613402,1.39707633600071,1.36464257713566,0.0,6.0
46.0,0.4412580720740129,8.26507145322381,14.7786547308826,3.84430479993488,47.5,46.55,330.0,0.36,2.27517548763121,2.15814243740091,2.27089836093748,0.0,3.0
200.0,0.055287238042721,6.07956947661449,12.6590301972074,3.55791829853332,60.0,58.88,377.0,0.53,3.0720623923447103,3.0430337699190897,3.15816388250288,0.0,1.0
99.0,0.413730368210554,8.5014476339128,14.487073155446902,3.80820885126491,52.5,51.6,331.0,0.34,2.2550592881659504,2.13840480141905,2.24921671005697,0.0,3.0
49.0,0.232800755163872,8.4872298318253,13.9591127325334,3.73671715987058,47.5,46.57,326.0,0.38,2.43303234206482,2.16621008222577,2.17931238455673,0.0,6.0
17.0,0.4499524790592921,7.99187934247252,17.4360369052654,4.17660750537157,50.0,48.81,324.0,0.41,2.86078561334096,2.19114979235371,2.14429121374353,0.0,7.0
142.0,0.4025449600461379,8.60984129111037,14.824668897344901,3.85122061252778,57.5,56.42,359.0,0.47,2.7471692607145,2.62312161966585,2.77077307067612,0.0,3.0
2.0,0.49479386154216,8.22267250231976,16.3605014136261,4.04501860346578,45.0,43.81,360.0,0.51,2.81577401745139,2.69249146738658,2.8178228811646897,0.0,3.0
193.0,0.508878084226598,10.165628401548801,12.5037507428794,3.53647650762878,60.0,59.1,337.0,0.37,2.58946446332402,2.29620905739669,2.30550765286076,0.0,6.0
206.0,0.10726548407145403,6.444420558614088,11.9537359893626,3.45860070982068,60.0,59.0,368.0,0.47,2.84521478287211,2.81816594871432,2.92907635356619,0.0,1.0
196.0,0.4881261459843089,10.9045895688724,11.1392546072575,3.33759006212026,60.0,59.18,320.0,0.31,2.32233096310356,2.05263457876908,2.0396617097813503,0.0,6.0
173.0,0.391295656239329,11.5410969423615,9.59356630683012,3.09920270369017,60.0,59.42,291.0,0.24,1.77122045826441,1.7468209674479198,1.76796457930523,0.0,5.0
87.0,0.6076263756896191,8.31615515676066,16.4796193904577,4.05946923969184,52.5,51.36,360.0,0.49,2.79295274859482,2.65146287397084,2.78823176133128,0.0,3.0
10.0,0.4130688435523471,8.02464565083909,15.841010063090199,3.98065384163635,45.0,43.96,356.0,0.49,2.6270939125737,2.63389617120402,2.69659095792118,0.0,2.0
9.0,0.334801998564008,8.28931052696973,14.569478093327401,3.82284286861593,47.5,46.52,284.0,0.28,2.24954795790358,1.76361915408979,1.66839284697705,0.0,7.0
162.0,0.559304723858564,9.91628608833866,13.669518291512999,3.69744416131872,60.0,58.94,357.0,0.44,2.75203257603025,2.63077923875148,2.774637166425609,0.0,3.0
101.0,0.313921437645053,8.35406763619316,15.1171411572049,3.8888339962229104,52.5,51.41,350.0,0.47,2.8417364793478703,2.49948650381482,2.54275693330325,0.0,6.0
125.0,0.365629441589708,8.53389961914456,12.5817011056013,3.5470475916635493,55.0,54.32,307.0,0.27,1.91768937095088,1.88866923033782,1.92348660273839,0.0,5.0
40.0,0.343915675527888,8.400372483798929,15.2736364683069,3.91344926935991,47.5,46.39,349.0,0.47,2.8694715224000604,2.52486548137187,2.5844835196794,0.0,6.0
82.0,0.407965490396264,9.3020279603098,8.670309398836741,2.94632877485814,50.0,49.36,241.0,0.16,1.4440439138490802,1.36354490007228,1.40374521723353,0.0,3.0
155.0,0.4305047805319221,9.13087756872997,13.984138230406499,3.74246872627346,57.5,56.73,339.0,0.37,2.31818901977453,2.29815893429737,2.36449265902729,0.0,2.0
10.0,0.408019330200393,8.01518105159447,17.6458901528734,4.20172135859364,45.0,43.9,330.0,0.37,2.3740547857931,2.15384591468395,2.30575784168113,0.0,4.0
52.0,0.454410247081224,8.09708441765476,16.770017612880498,4.09679375364935,50.0,48.76,375.0,0.59,3.09517625989108,3.0745320716416096,3.13294316769558,0.0,5.0
7.0,0.598650904902538,8.08861412820195,18.0191469496642,4.2459307922374,45.0,43.84,338.0,0.39,2.4951594755956803,2.26187762511864,2.43436873009605,0.0,4.0
60.0,0.506894490954492,8.175508579919981,16.554783675441698,4.06956825760764,50.0,48.9,365.0,0.53,2.8101434885872205,2.80723027321844,2.87766996522658,0.0,2.0
187.0,0.269377328748675,7.76744050572406,15.5756933527904,3.94669969220452,57.5,56.86,316.0,0.29,2.01743522869093,1.9936394843082,2.05391797929355,0.0,1.0
102.0,0.0388034431009082,8.944643838872311,10.2177780600385,3.1972476313182003,52.5,51.9,278.0,0.22,1.60138874761064,1.59012541739252,1.60386613012346,0.0,5.0
70.0,0.320558908268133,8.22888557107706,15.451121354941304,3.93131416143871,55.0,54.04,300.0,0.33,2.45651921955525,1.92453075492345,1.78014011249653,0.0,7.0
124.0,0.250200859838189,8.48291550671185,13.875448547307,3.72501490723112,55.0,54.2,334.0,0.36,2.25415523486968,2.22880826929788,2.2973541426030097,0.0,2.0
45.0,0.413216802981786,8.30452058651781,16.5491901840263,4.06861943455278,47.5,46.54,310.0,0.3,2.12715041862427,1.9069297522945,2.04155731688403,0.0,4.0
164.0,0.413865161808774,10.1223748258914,12.9677536874272,3.60126776778158,60.0,59.15,352.0,0.41,2.57746149348274,2.5365226419109,2.61421523543159,0.0,5.0
109.0,0.493122401946753,8.26213855526873,16.167713244512598,4.02131176379677,55.0,53.84,372.0,0.54,2.9660757125190496,2.93739467691933,3.01459859258914,0.0,5.0
168.0,0.34272509589842304,9.899851241705713,12.208323764180602,3.4949609350014503,60.0,59.27,335.0,0.34,2.29020953350502,2.25683462258189,2.31997032795157,0.0,5.0
58.0,0.360311287081918,7.579718086173201,15.5072908758001,3.946598811508351,47.5,46.83,306.0,0.28,1.8941666575106897,1.89641695519824,1.93042485644483,0.0,1.0
43.0,0.516252772348891,8.04484151791731,17.4225344056958,4.17447871337131,52.5,51.39,319.0,0.39,2.76331817362222,2.13043554085016,2.04074120213967,0.0,7.0
63.0,0.342126385237718,7.53057017939026,13.201582356256402,3.63339082119786,47.5,46.93,266.0,0.2,1.5623123218466202,1.57301100722688,1.58795421613735,0.0,1.0
155.0,0.4108006196494241,9.39334652364865,14.893340524458301,3.86301734556314,60.0,58.88,379.0,0.55,3.16464600712428,3.1325032826011903,3.219282167964701,0.0,5.0
62.0,0.6007936686868659,8.1693622888925,18.7541585316717,4.33056423499258,50.0,48.73,354.0,0.47,2.76538064010795,2.50078456967468,2.70587974263554,0.0,4.0
197.0,0.253489090372498,10.561634528151501,10.4559196551691,3.23414236710404,60.0,59.2,316.0,0.31,2.27125912529491,2.01203688904353,1.99640977228473,0.0,6.0
179.0,0.147975741226679,9.94510773354878,7.901082098942361,2.8132009029879703,57.5,56.88,241.0,0.17,1.51399094868074,1.3686589299049898,3.1314098447192595,0.0,6.0
152.0,0.458017586538729,9.3430007965596,12.793200555954499,3.57673755036164,57.5,56.64,289.0,0.25,1.9167272382892504,1.67800930792405,1.79026278651934,0.0,4.0
72.0,0.0736684723946056,8.72838254460288,11.0693821911068,3.3298301836316204,50.0,49.38,288.0,0.24,1.73678153542547,1.72233481206532,1.742274619595,0.0,5.0
145.0,0.516822074394198,7.85395854307849,17.651014869386,4.20157475588572,55.0,54.13,351.0,0.42,2.5011862460045498,2.4956164462491603,2.58017252535129,0.0,1.0
109.0,0.335716843398853,9.37950124841052,14.634632408862501,3.82569948833434,60.0,58.91,322.0,0.4,2.834374668831129,2.1877281327204696,2.04207553808537,0.0,7.0
171.0,0.514783204803806,10.358736251126803,12.762548172221999,3.5726813914324804,60.0,59.06,319.0,0.28,2.2271770538399305,1.97188396245024,2.12628364340476,0.0,4.0
80.0,0.25157677628430297,8.599901210124411,13.7494149903885,3.7090464489469,50.0,49.06,329.0,0.37,2.4633171372832203,2.18343915508656,2.2062945926065,0.0,6.0
171.0,0.355546681504064,10.653447489504801,11.0030316834589,3.31731142244524,60.0,59.18,324.0,0.3,2.18952527890579,2.05146347681253,2.16134893812721,0.0,3.0
45.0,0.16325202690844298,8.41716205217677,12.3199164448208,3.51229619531152,47.5,46.81,304.0,0.3,1.89221730343062,1.87608840186033,1.90736458841401,0.0,5.0
123.0,0.39693974285599104,7.76147570901836,15.720428588720601,3.96781619231151,52.5,51.81,319.0,0.31,2.03008923267915,2.02846550197765,2.07426524431994,0.0,1.0
117.0,0.341797451572402,9.94361696927263,13.181931032751601,3.6315102723346,60.0,59.07,292.0,0.3,2.3628831243938904,1.86242170023118,1.6793739398439602,0.0,7.0
133.0,0.419401050416934,8.34355478048759,15.6956492750527,3.96252140720556,57.5,56.35,373.0,0.53,3.01196756639651,2.9736078364353995,3.06550756790936,0.0,5.0
8.0,0.21991427954605,8.30629415879632,14.670105563464,3.8315387999141,45.0,43.93,340.0,0.43,2.67335204708896,2.36160635315579,2.41838224757096,0.0,6.0
66.0,0.33339110181313897,7.922325133589281,9.904451478809909,3.149490526604,47.5,46.99,218.0,0.13,1.23524601059154,1.25146999697679,1.25537897329993,0.0,1.0
118.0,0.330781394647252,8.31814184875278,15.3282233725096,3.9154228060690897,55.0,54.08,354.0,0.44,2.53689568934874,2.51483476405578,2.6045418630862702,0.0,2.0
68.0,0.5654264438350001,8.47153655336121,15.779537800608802,3.97230708022234,50.0,48.82,358.0,0.51,3.0456020880421097,2.68013059929088,2.74536122987421,0.0,6.0
112.0,0.409141816004245,8.17310125196275,15.7354514799227,3.96756762171577,55.0,53.93,364.0,0.49,2.80775979943156,2.77616734550403,2.85518456864411,0.0,5.0
72.0,0.4416932125449899,7.6035980618662204,18.8401447771843,4.34245301344695,50.0,48.95,367.0,0.52,2.8229929455244305,2.83299420458256,2.90270308163383,0.0,1.0
79.0,0.197315882672607,9.109493839896633,9.67868637317293,3.1110412595713903,55.0,54.22,246.0,0.16,1.59593644413254,1.30885991157209,1.15432806018078,0.0,7.0
153.0,0.0514801378956115,9.60257296542277,8.63390716884622,2.9384921929572405,55.0,54.35,248.0,0.18,1.5969077709266102,1.43491051491108,1.39642416054681,0.0,6.0
17.0,0.348426234535004,8.34503587287709,13.4134785851071,3.6627203203977903,45.0,44.23,319.0,0.34,2.06062707537778,2.04553471947939,2.09006328307475,0.0,5.0
103.0,0.16890192120570902,8.83273620001961,9.332075239843801,3.0563703046912902,52.5,51.93,255.0,0.19,1.47816881303622,1.47317962340886,1.4810178924290702,0.0,5.0
142.0,0.36325154722191294,7.45971717455439,18.665065605675,4.32218625587734,55.0,54.07,358.0,0.46,2.6228591452028303,2.62304381001662,2.70824234113642,0.0,1.0
9.0,0.548330811312176,8.35588993262523,15.5941052624962,3.94915936535286,45.0,43.93,360.0,0.51,2.66955527269132,2.6776270562983,2.73766081788863,0.0,2.0
143.0,0.332536422199951,8.79807504123223,13.4570830265415,3.66971203236667,57.5,56.68,338.0,0.37,2.3281920918303,2.29268786889436,2.35328298881377,0.0,5.0
99.0,0.136442642664299,8.95085918542275,12.136695614977699,3.4841269736988,57.5,56.68,274.0,0.24,1.99668611925732,1.61005751544065,1.41942728803271,0.0,7.0
106.0,0.366152628800396,8.759928308429942,11.7289178221158,3.4247166502597897,52.5,51.76,282.0,0.23,1.76193097273127,1.63385073749998,1.70527918249102,0.0,3.0
66.0,0.5505316562939921,8.133422609646361,16.5496639830739,4.06889810672381,50.0,48.95,350.0,0.44,2.5908214615773,2.45819217164186,2.58844303366333,0.0,3.0
33.0,0.43321029605922295,7.9111758991558885,18.9162536266818,4.3501047114816,47.5,46.28,345.0,0.42,2.6435827050745297,2.37519143303785,2.57019107190413,0.0,4.0
156.0,0.26742746365422504,9.506418750835401,11.4212230571223,3.3796076295989903,57.5,56.72,263.0,0.18,1.6955915559065,1.49325527633419,1.57633195568228,0.0,4.0
159.0,0.4146114986352379,9.69860505137542,13.6531466291506,3.69770692790661,60.0,59.0,369.0,0.49,2.91735980621539,2.87697368186764,2.9706879177239003,0.0,5.0
160.0,0.4455801031714149,9.84315966144915,13.8107776009165,3.71764974814978,60.0,58.88,371.0,0.49,2.8724885215129303,2.7508151255775,2.9007212470558,0.0,3.0
139.0,0.466858081082539,8.62326497159575,15.387031088162502,3.92334550859097,57.5,56.36,365.0,0.48,2.85993533316296,2.73760808310754,2.885351335649609,0.0,3.0
104.0,0.27594079530371,9.196878646682473,8.0554004746784,2.83818174546517,52.5,51.96,233.0,0.15,1.33282665320955,1.33133305791053,1.33550649399281,0.0,5.0
32.0,0.311621542295845,8.218348309359161,9.40318769295709,3.06851849265848,45.0,44.49,212.0,0.12,1.2013541455984398,1.21717108952675,1.22032662320949,0.0,1.0
6.0,0.4567260093728941,8.06134907367649,15.9958121243224,3.99984898316181,45.0,43.9,360.0,0.52,2.74543667369112,2.7330473871145804,2.7973967244454903,0.0,5.0
48.0,0.24672271112770494,8.66279310017002,11.972089496444,3.4601712325749903,47.5,46.82,296.0,0.27,1.80616150737364,1.8042138966388703,1.83337925885048,0.0,2.0
68.0,0.431455173281728,8.42873721342379,15.4821873467469,3.93483978425628,50.0,48.99,345.0,0.41,2.50561266121574,2.37497885303897,2.50369159269188,0.0,3.0
21.0,0.19436871615845494,8.62839476037005,12.055397269133598,3.4741341363856804,45.0,44.29,303.0,0.29,1.8803201343814,1.87901851200483,1.91291368253185,0.0,2.0
30.0,0.340112668200537,7.98685615335319,16.489651601960002,4.06228227753647,47.5,46.33,369.0,0.56,2.9346188832763302,2.9180069235720096,2.9788538530786,0.0,5.0
100.0,0.20129590402069894,9.08159894854129,12.161206622100199,3.48968133461134,57.5,56.7,268.0,0.26,2.0669357631333103,1.6698633016635,1.47052818192413,0.0,7.0
124.0,0.0608318848495082,10.500397785542999,8.835467409070779,2.97330528788016,60.0,59.21,239.0,0.2,1.80774326426358,1.4771892543425802,1.27594973536772,0.0,7.0
141.0,0.06888573787701201,8.86464429588728,13.141845075371801,3.6256439529081694,55.0,54.11,328.0,0.36,2.42932304551415,2.16333840975688,2.16600440350663,0.0,6.0
30.0,0.352141803875769,8.16090090449223,16.4030521502193,4.05620895542084,47.5,46.28,372.0,0.57,2.95603779015915,2.95466795765418,3.01565570687535,0.0,2.0
141.0,0.42098451622386,8.72547985532125,14.140341613058,3.76165476763552,57.5,56.59,351.0,0.43,2.5490735807566898,2.51388316067962,2.59414501818382,0.0,5.0
75.0,0.451880609332755,8.223633000861941,16.776009302715,4.09598747600353,50.0,48.99,314.0,0.3,2.18145598386168,1.94045213844309,2.08528009230545,0.0,4.0
85.0,0.14286530259398902,8.50005848385397,12.7512244074364,3.5714054865399105,50.0,49.17,311.0,0.31,2.18437123304954,1.94042113347262,1.95115665726682,0.0,6.0
169.0,0.545995262974614,9.328428776478447,14.9129386678277,3.86459946324925,60.0,59.02,326.0,0.3,2.3113839987534504,2.04631722190966,2.21166327787205,0.0,4.0
44.0,0.262199084836997,7.92775302168083,16.8578920148183,4.10589431143156,52.5,51.41,316.0,0.38,2.71925303286516,2.09855151203458,2.00299796889946,0.0,7.0
55.0,0.14516585058017098,8.62463261024454,10.7057566618596,3.2735596566275698,47.5,46.79,256.0,0.2,1.64433759948596,1.5460196369778298,1.5986126646750802,0.0,3.0
126.0,0.497493972628735,8.49970996945851,16.2114097537664,4.02646943072025,55.0,54.06,317.0,0.29,2.17297779274967,1.93921568865833,2.09278854462498,0.0,4.0
232.0,-0.0491203095010893,6.860710649894379,10.5771725029386,3.2526492481627898,60.0,59.38,306.0,0.24,1.9059497225635,1.88398073057861,1.93131179989728,0.0,1.0
88.0,0.306145072558942,8.362738534557119,15.212376485222304,3.90221012322526,52.5,51.51,354.0,0.46,2.5888807587014,2.56571334849286,2.6440163800796004,0.0,5.0
202.0,0.20102291065230604,10.846512974610699,7.9813033122314,2.82618864043872,60.0,59.52,229.0,0.13,1.3046780581591002,1.30846938349071,1.31520051175475,0.0,2.0
42.0,0.403257876807739,8.4525895652437,14.3978981713138,3.7944342449765096,47.5,46.64,335.0,0.38,2.26490377409448,2.25566531440169,2.32738704915395,0.0,2.0
109.0,0.18934271561036495,7.25151066610137,18.573040064537306,4.31453720242076,52.5,51.53,361.0,0.48,2.6950852770703704,2.6968742522637497,2.77643422319988,0.0,1.0
118.0,0.536889623844945,8.50765477298731,15.8889839121648,3.99032328497922,55.0,54.47,355.0,0.46,2.67975670416694,2.54651634824254,2.69721621283023,0.0,3.0
50.0,0.321145348896341,8.83100132229413,10.601825137896801,3.25691271868719,47.5,46.88,272.0,0.22,1.60328373610548,1.60588372849717,1.62490446539272,0.0,2.0
165.0,0.470834673887992,9.19788232633584,12.5157537514887,3.53779964704584,57.5,56.6,334.0,0.37,2.50162807809136,2.21150989824817,2.23047463349676,0.0,6.0
86.0,0.275181323500448,8.72935067347364,12.5209116192364,3.5384603927774703,50.0,49.18,305.0,0.3,2.1323765222586,1.8980655223820704,1.90065110579561,0.0,6.0
115.0,0.009988139581676093,8.757491593485192,12.265148108914099,3.50313324040554,52.5,51.69,301.0,0.28,2.12480164021918,1.8926995091311896,1.8915774184226,0.0,6.0
143.0,0.339875011419534,8.49488436104062,15.731724996845,3.9664229663791097,57.5,56.49,366.0,0.49,2.83201165167769,2.8112284119481497,2.90439085806036,0.0,2.0
100.0,0.436241470792798,8.44559229276523,16.100919016301,4.01295523538667,52.5,51.51,318.0,0.3,2.20363680315292,1.9712588870642096,2.1304960228593,0.0,4.0
56.0,0.219287790133933,7.628633029516469,15.593120117616,3.9502305035228393,47.5,46.79,317.0,0.34,2.01590910548213,2.0168576381130903,2.0592749601286,0.0,1.0
14.0,0.5557497031792111,7.72105482048462,17.7464388312762,4.21365115013696,45.0,44.13,342.0,0.41,2.3761994652308904,2.3737125778693,2.4549933847436,0.0,1.0
52.0,0.3147692751612801,8.56112942642512,12.3250636722173,3.5110498104272003,47.5,46.71,293.0,0.25,1.86572108124428,1.7509292785457,1.82140266235506,0.0,3.0
127.0,0.455285714756546,9.00311445288018,11.2832279492801,3.3602720743190897,55.0,54.38,288.0,0.23,1.7346764279525302,1.7148569391330502,1.74006696144018,0.0,5.0
73.0,0.345607975684856,7.00666817995968,19.287294852630602,4.39275666303335,50.0,48.97,366.0,0.51,2.79753147092436,2.8065493786372406,2.8784956814356697,0.0,1.0
194.0,0.335911553429502,9.003303411542369,11.364431955139,3.37121212468088,57.5,57.0,260.0,0.17,1.52000889518445,1.52173904674409,1.54166508995195,0.0,1.0
170.0,0.36347288839822905,9.54042683473503,13.788562448403196,3.71481906755955,60.0,59.04,322.0,0.29,2.26672724345921,2.0120716875558,2.17121082179455,0.0,4.0
115.0,0.285344722234414,8.410675037095551,14.9882545543904,3.8733602406389513,55.0,54.02,356.0,0.45,2.6284148969374,2.6000996517704102,2.67831812263227,0.0,5.0
116.0,0.4055940398970061,8.35002424670366,15.2207649926382,3.90138257165804,55.0,54.04,359.0,0.45,2.6212860802485003,2.6011987420455296,2.69414373055449,0.0,2.0
240.0,0.0732770476927566,7.615798607788348,9.161369183383119,3.02906016391505,60.0,59.46,273.0,0.18,1.60925919674071,1.60385369128584,1.6295960080122,0.0,1.0
182.0,0.5659491897588,8.303041834830871,15.9615530304295,3.99710021476756,57.5,56.76,337.0,0.34,2.2741246495689302,2.24611216900243,2.3239660006879,0.0,1.0
93.0,0.143675705495286,9.1014593724519,9.33851251904321,3.05821932103373,50.0,49.32,255.0,0.21,1.6634667448280305,1.49336977619477,1.46068204783167,0.0,6.0
149.0,0.40203714650807,9.07659023431056,14.312946487851699,3.78407894701857,57.5,56.58,305.0,0.26,2.0844234930757497,1.82189874713095,1.9618705077527,0.0,4.0
108.0,0.410143301451791,8.2214392784607,16.3205465620735,4.0398469492254,55.0,53.88,371.0,0.53,2.9290331568023302,2.9125662069609,3.00181046154582,0.0,2.0
50.0,0.27523117984455203,8.684314614605201,13.3747205580325,3.658473410860101,47.5,46.59,323.0,0.37,2.38385584297908,2.12375634723288,2.13411153964119,0.0,6.0
67.0,0.33789061932494,8.38906915351838,14.444746659334099,3.80076857378667,50.0,49.11,344.0,0.41,2.40047322032926,2.38033266383661,2.46533480550242,0.0,2.0
89.0,0.297972345181226,8.38963768063006,14.8194945453702,3.84962366302268,52.5,51.6,347.0,0.42,2.45030421835633,2.42073420686569,2.50570322156938,0.0,2.0
123.0,0.24441874429319504,10.4879002298534,11.077835078004801,3.3285756514119305,60.0,59.19,257.0,0.23,1.98015303648306,1.60464176735082,1.39330035889058,0.0,7.0
99.0,0.18405081921570696,8.31466409590962,15.1885381030069,3.89861589532204,52.5,51.37,354.0,0.47,2.92205975607021,2.56545083884757,2.61749831563439,0.0,6.0
154.0,0.302138648032754,9.412405709792553,11.9393459031147,3.4561705782754504,57.5,56.68,277.0,0.23,1.8032885826888,1.58296316824956,1.6797397489940602,0.0,4.0
79.0,-0.00606100856236683,9.075416635491619,7.9755090278118885,2.8261728158015096,50.0,49.47,231.0,0.15,1.31340867889846,1.3233053868953,1.32791099618273,0.0,2.0
71.0,0.5056860343455689,7.3528186367277,19.445528273945197,4.41062534964837,50.0,48.93,368.0,0.53,2.866085608744,2.8758844685865896,2.94450622827146,0.0,1.0
175.0,0.30680195184035103,9.425170589888973,10.6251630946701,3.26057728530081,57.5,56.8,278.0,0.24,1.91015168312564,1.70627006299252,1.66752036210484,0.0,6.0
62.0,0.42367195557974,7.63857279186962,13.616860635660801,3.69191005568937,47.5,46.91,276.0,0.22,1.6346026405793102,1.6440620516007798,1.66200724596495,0.0,1.0
49.0,0.206667398830008,8.7202226185308,9.546664648928571,3.0911774401357697,47.5,46.93,257.0,0.2,1.50081172662279,1.4999701876563,1.508256452202,0.0,5.0
136.0,0.121516668114747,8.96469032229401,11.650419070141801,3.41347062723043,55.0,54.26,249.0,0.16,1.57414764296798,1.40103170976741,1.4741768675603202,0.0,4.0
129.0,0.386441230374816,9.13277448939249,12.4026653133884,3.52439381800483,55.0,54.3,313.0,0.29,1.97516988192926,1.9573191676662,2.00323093209701,0.0,2.0
24.0,0.24377318974893106,8.893767918383759,11.0299233939187,3.3212204060770696,45.0,44.25,286.0,0.26,1.9456623509618405,1.74361903573837,1.73182850482409,0.0,6.0
157.0,0.5522558416708879,9.589911869955287,14.3955302309779,3.79410953139207,60.0,58.94,374.0,0.52,3.03686870684768,3.0012603292588502,3.09567545354138,0.0,5.0
129.0,0.394167383070398,8.59383721877203,15.0186557902533,3.8755917028606,55.0,53.85,356.0,0.48,2.9984678761876498,2.6518576117139703,2.69217224476869,0.0,6.0
112.0,0.40778535309299496,8.29392077198411,15.7639595801645,3.9743527807228194,55.0,53.96,364.0,0.49,2.7856556831691,2.76324347192415,2.85446721061041,0.0,2.0
195.0,0.375517135739541,10.9216504007309,9.83195360751843,3.13557872407245,60.0,59.38,304.0,0.26,1.88481391704347,1.86144294591579,1.90250020414258,0.0,2.0
198.0,0.0640896016960139,6.22053753934505,12.4300121111167,3.52702481842112,60.0,58.84,380.0,0.54,3.13825310628386,3.11526869786845,3.2292240445489298,0.0,1.0
138.0,0.222116296792437,9.5774786675678,8.24626696267015,2.8728164647173102,55.0,54.48,237.0,0.16,1.33825254237225,1.34431757056308,1.3518681688173797,0.0,2.0
41.0,0.317742509173878,8.49818143120581,14.518329796742101,3.81466311407343,47.5,46.61,340.0,0.41,2.3329529932284503,2.3290953333732203,2.4006026725387297,0.0,2.0
39.0,0.4346290932538789,8.414944084102121,15.6252845888536,3.95289497448825,47.5,46.37,351.0,0.48,2.9044149153162,2.55486487710283,2.61608058110066,0.0,6.0
35.0,0.6330909539097901,7.45342227428416,19.420584353291602,4.40685794200357,47.5,46.37,371.0,0.56,2.9152332629046898,2.92813738363723,2.99093637665335,0.0,1.0
177.0,0.278388287789219,12.2310327290289,8.4083585320726,2.9019403389154,60.0,59.36,259.0,0.15,1.5680420309743703,1.46522647997086,1.51258184035238,0.0,3.0
174.0,0.24661480592342705,9.3326343511051,10.953052822744901,3.30956262685448,57.5,56.78,294.0,0.27,1.99124311962657,1.77482470461079,1.74002010776596,0.0,6.0
132.0,0.261300750383246,8.88404271759612,13.0203811794854,3.60855186803562,55.0,54.18,278.0,0.21,1.80574773474968,1.5964475084275,1.69657877319426,0.0,4.0
